,үнэ,хаяг,Тагт:,Гараж:,Барилгын давхар:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:,Нас,Цонх:_Бусад,Цонх:_Вакум,Дүүрэг_Баянгол,Дүүрэг_Баянзүрх,Дүүрэг_Налайх,Дүүрэг_Сонгинохайрхан,Дүүрэг_Сүхбаатар,Дүүрэг_Хан-Уул,Дүүрэг_Чингэлтэй,Хаалга:_Бусад,Хаалга:_Бүргэд,Хаалга:_Төмөр,Шал:_Бусад,Шал:_Паркет
1079,202.0,Хан-Уул,1,0,16.0,50.33,5.0,0,2.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1080,271.999,Баянзүрх,1,0,24.0,55.51,2.0,0,2.0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1081,197.4,Яармаг,0,0,12.0,47.0,1.0,1,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1082,395.4,Яармаг,1,1,16.0,104.07,1.0,1,5.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1083,320.65,Хан-Уул,0,1,6.0,60.5,5.0,0,4.0,1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1084,143.0,10-р хороолол,1,0,12.0,55.0,4.0,0,3.0,1,14.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1085,244.0,Зүүн 4 зам,1,0,16.0,88.0,16.0,0,3.0,1,4.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1086,420.4200000000001,220 мянгат,1,0,16.0,64.68,7.0,0,2.0,1,5.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1087,125.0,21-р хороолол,1,0,9.0,51.0,5.0,0,3.0,1,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,True
1088,251.0,Хан-Уул,1,0,12.0,93.21,3.0,1,3.0,1,9.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1089,165.0,Нисэх,1,0,5.0,64.0,3.0,0,3.0,1,5.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1090,164.44,Зайсан,1,0,16.0,41.11,15.0,0,3.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1091,270.0,5-р хороолол,1,0,5.0,65.0,3.0,0,5.0,1,44.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1092,510.0,River Garden,1,0,16.0,106.0,8.0,1,3.0,1,5.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1093,586.5,Сүхбаатар,1,0,19.0,85.0,11.0,0,3.0,1,6.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1094,580.0,Яармаг,1,0,16.0,82.0,14.0,0,4.0,1,3.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1095,519.0,0,2,0,16.0,148.0,15.0,1,5.0,1,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1096,525.3,13-р хороолол,1,1,14.0,103.0,14.0,0,4.0,1,4.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1097,184.3,21-р хороолол,1,0,10.0,57.59,10.0,0,2.0,1,2.0,False,True,False,False,False,True,False,False,False,False,False,True,False,True
1098,503.324,Хан-Уул,1,0,16.0,86.78,7.0,0,6.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1099,644.0,Зайсан,1,1,12.0,184.0,11.0,0,6.0,1,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1100,112.0,Баянзүрх,1,0,16.0,35.0,13.0,0,2.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1101,125.0,21-р хороолол,1,0,9.0,50.87,5.0,0,3.0,1,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1102,150.0,10-р хороолол,1,0,6.0,60.0,6.0,0,3.0,1,22.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
1103,110.0,Офицер,0,0,14.0,38.8,7.0,1,2.0,1,12.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1104,160.0,3,1,0,12.0,29.0,11.0,0,2.0,1,25.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1105,187.0,Баянзүрх,1,0,16.0,49.2,6.0,0,2.0,1,5.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1106,275.0,13-р хороолол,1,0,12.0,67.0,3.0,0,4.0,1,8.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1107,220.0,Баянмонгол хороолол,1,0,10.0,56.09,9.0,1,3.0,1,12.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1108,129.6,Амгалан,1,0,12.0,43.21,10.0,0,2.0,1,2.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1109,150.69,Улаанхуаран,1,0,12.0,50.23,8.0,0,3.0,1,6.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1110,162.24,Дөлгөөн нуур,1,0,16.0,62.4,16.0,0,3.0,0,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1111,240.32,Яармаг,1,0,16.0,75.1,9.0,1,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1112,182.845,Яармаг,1,0,14.0,63.05,2.0,0,3.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1113,165.0,13-р хороолол,1,0,12.0,53.25,6.0,1,2.0,1,5.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1114,220.0,Баянзүрх,1,0,9.0,80.0,4.0,0,3.0,1,16.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1115,250.0,Чингэлтэй,1,0,10.0,99.8,3.0,0,3.0,1,16.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True
1116,140.0,Офицер,0,0,16.0,66.0,17.0,1,2.0,0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1117,435.0,Зайсан,1,0,12.0,82.06,6.0,0,4.0,1,7.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1118,170.0,15-р хороолол,1,0,5.0,88.0,5.0,1,5.0,1,34.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1119,310.0,Баянгол,0,0,16.0,82.0,15.0,0,3.0,1,5.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
1120,108.0,Сонгинохайрхан,1,0,12.0,41.9,1.0,0,2.0,1,12.0,False,True,False,False,False,True,False,False,False,False,False,True,False,True
1121,232.0,0,2,0,12.0,97.0,11.0,0,5.0,1,7.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1122,550.0,Яармаг,1,0,16.0,113.0,10.0,0,4.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1123,115.0,Улаанхуаран,1,0,5.0,37.11,5.0,0,2.0,1,1.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1124,574.5,Баянзүрх,1,0,16.0,133.62,6.0,0,5.0,1,6.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1125,564.0,Зайсан,1,0,21.0,135.0,3.0,0,5.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1126,526.4,Сүхбаатар,0,0,25.0,112.0,9.0,0,3.0,0,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1127,479.648,Нарны хороолол,2,0,23.0,149.89,17.0,0,6.0,0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1128,137.0,Ботаник,1,0,10.0,52.6,6.0,0,4.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False
1129,100.0,Налайх,1,0,5.0,56.0,2.0,0,4.0,1,32.0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
1130,90.0,Яармаг,0,0,7.0,29.45,1.0,0,1.0,1,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1131,198.0,14-р хороолол,0,0,16.0,47.85,14.0,0,2.0,1,8.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1132,215.0,Баянмонгол хороолол,1,0,11.0,57.0,9.0,0,3.0,1,11.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1133,80.0,Нисэх,1,0,9.0,32.0,9.0,0,2.0,1,9.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1134,116.0,14-р хороолол,1,0,12.0,36.2,7.0,1,2.0,1,6.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1135,172.0,Мишээл,0,0,14.0,45.15,3.0,0,3.0,1,4.0,False,True,False,False,False,False,False,True,False,False,True,False,True,False
1136,230.0,Баянзүрх,1,1,10.0,65.1,4.0,0,4.0,1,13.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1137,220.0,3,1,0,6.0,89.2,5.0,0,5.0,1,15.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True
1138,175.0,Баянзүрх,2,0,12.0,58.0,2.0,1,4.0,1,13.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1139,163.0,Гандан,1,0,5.0,63.5,4.0,0,3.0,1,18.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
1140,503.874,120 мянгат,1,0,22.0,79.98,3.0,0,3.0,1,5.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1141,120.6,Нисэх,1,0,16.0,40.2,15.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1142,158.0,Зайсан,1,0,16.0,45.0,8.0,0,3.0,1,3.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1143,450.0,0,1,0,16.0,75.0,6.0,0,3.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1144,134.0,Яармаг,1,0,17.0,45.7,17.0,0,3.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1145,180.0,15-р хороолол,2,0,12.0,67.0,1.0,0,5.0,1,4.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1146,410.3,Зайсан,2,1,12.0,82.06,10.0,0,4.0,1,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1147,348.0,Хан-Уул,1,1,14.0,120.0,8.0,0,3.0,1,7.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1148,265.0,0,1,0,10.0,79.5,9.0,1,3.0,1,11.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1149,158.0,Зайсан,1,0,16.0,45.0,8.0,1,3.0,1,5.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1150,227.28000000000003,КТМС,1,0,12.0,75.76,11.0,0,4.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1151,347.311,Яармаг,1,0,12.0,80.77,7.0,0,4.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1152,520.0,Хан-Уул,1,0,16.0,106.0,8.0,1,4.0,1,4.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1153,162.0,Сүхбаатар,1,0,5.0,56.0,5.0,0,3.0,1,25.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1154,380.0,Яармаг,1,0,14.0,108.34,8.0,0,4.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1155,313.15,Чингэлтэй,1,0,12.0,63.0,10.0,0,4.0,1,14.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True
1156,172.0,Нарны хороолол,1,0,12.0,61.0,12.0,1,3.0,1,5.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1157,135.0,Цайз 16,1,0,12.0,50.21,12.0,0,3.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1158,195.195,Яармаг,1,0,16.0,55.77,10.0,0,2.0,1,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1159,653.0,Баянзүрх,0,0,23.0,84.0,9.0,0,4.0,1,7.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1160,520.0,Хан-Уул,1,0,16.0,106.0,8.0,0,3.0,1,9.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1161,215.0,Баянзүрх,1,0,9.0,80.5,4.0,0,3.0,1,16.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1162,185.0,Натур худалдааны төв,1,0,9.0,61.74,8.0,0,3.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1163,125.0,19-р хороолол,1,0,5.0,30.0,1.0,0,2.0,1,34.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1164,265.0,Хан-Уул,1,0,16.0,80.6,7.0,0,5.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1165,239.811,Зайсан,1,0,12.0,72.0,10.0,0,4.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1166,82.0,Сүхбаатар,1,0,16.0,22.39,5.0,0,1.0,1,14.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1167,521.37,Баянзүрх,2,1,16.0,115.86,7.0,0,5.0,1,8.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1168,108.0,Офицер,1,0,6.0,46.0,5.0,0,3.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1169,110.0,Баянзүрх,0,0,5.0,35.0,3.0,0,2.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1170,271.0,Яармаг,2,1,7.0,92.0,4.0,0,4.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1171,664.6120000000001,Баянзүрх,1,0,15.0,127.81,6.0,0,4.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1172,268.0,Чингэлтэй,1,0,12.0,60.0,1.0,1,3.0,1,16.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True
1173,550.8,Баянгол,1,1,18.0,108.0,6.0,0,5.0,1,1.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
1174,329.98,13-р хороолол,1,0,12.0,94.28,5.0,0,4.0,1,9.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1175,110.0,Нисэх,1,0,16.0,40.22,1.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1176,574.5,Баянзүрх,1,0,16.0,133.62,5.0,0,4.0,1,5.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1177,210.6,Баянзүрх,1,0,17.0,46.8,12.0,0,2.0,0,1.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1178,435.0,Зайсан,0,0,15.0,77.0,12.0,0,2.0,1,3.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1179,573.7,Хан-Уул,1,0,12.0,97.0,5.0,0,4.0,0,0.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1180,104.0,Их Засаг Их сургууль,1,0,10.0,37.8,5.0,1,2.0,1,7.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1181,520.0,Хан-Уул,1,0,16.0,106.0,8.0,0,4.0,1,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1182,135.0,Өгөөмөр захын зүүн,1,0,12.0,55.0,10.0,0,4.0,1,12.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1183,239.811,Зайсан,2,0,16.0,72.67,10.0,1,3.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1184,574.5,Баянзүрх,1,0,16.0,133.62,6.0,1,5.0,1,7.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1185,108.162,16-р хороолол,1,0,12.0,40.0,2.0,1,2.0,1,12.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1186,150.0,Амгалан,1,0,5.0,56.0,5.0,1,4.0,1,2.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1187,176.79999999999998,100 айл,1,0,16.0,52.0,5.0,0,2.0,1,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1188,206.5,Яармаг,1,0,12.0,82.6,8.0,0,4.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1189,342.815,Гандан,0,0,5.0,62.33,4.0,0,4.0,1,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1190,165.0,Дөлгөөн нуур,1,0,15.0,41.03,15.0,0,3.0,1,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1191,170.0,25-р эмийн сан,1,0,12.0,55.0,7.0,0,2.0,1,9.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1192,207.02,Алтай хотхон,2,0,10.0,94.0,10.0,1,5.0,1,9.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1193,352.8,25-р эмийн сан,1,0,14.0,84.0,12.0,0,4.0,0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1194,292.88,Баянзүрх,1,0,16.0,52.3,4.0,0,2.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1195,188.0,Амгалан,1,0,16.0,65.45,3.0,0,4.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1196,346.068,Зайсан,0,1,12.0,96.13,11.0,0,7.0,1,6.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1197,270.0,Зайсан,1,0,12.0,67.37,8.0,0,3.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1198,250.0,Богд-Ар,1,0,6.0,80.0,2.0,1,5.0,1,12.0,True,False,True,False,False,False,False,False,False,False,False,True,False,True
1199,69.0,Шар хад,1,0,4.0,36.3,4.0,0,2.0,1,11.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1200,188.0,Амгалан,1,0,12.0,65.45,3.0,0,4.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1201,172.9,Офицер,1,0,16.0,53.2,5.0,0,2.0,0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False
1202,365.54,Зайсан,2,0,10.0,130.55,7.0,0,6.0,1,7.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1203,360.0,Баянгол,0,0,16.0,71.3,5.0,0,4.0,1,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1204,317.11,Баянзүрх,1,0,13.0,83.45,11.0,0,4.0,1,1.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1205,480.0,Фонтам,1,1,6.0,99.0,5.0,0,5.0,1,11.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1206,460.0,Нисэх,1,1,15.0,121.0,2.0,0,5.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1207,293.28,Баянбүрд,1,0,9.0,75.2,3.0,0,3.0,1,17.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True
1208,430.0,Баянмонгол хороолол,0,1,16.0,99.84,15.0,0,3.0,1,13.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1209,191.205,Хан-Уул,1,1,18.0,60.7,7.0,0,3.0,0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1210,392.0,19-р хороолол,1,1,16.0,84.87,9.0,0,4.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1211,323.584,Хан-Уул,2,1,16.0,101.12,15.0,0,4.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1212,125.0,Богд-Ар,1,0,6.0,48.0,6.0,0,3.0,1,19.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1213,116.74,Хан-Уул,1,1,2.0,37.06,7.0,0,1.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1214,190.0,Нисэх,1,0,16.0,54.55,14.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1215,135.0,Баянбүрд,1,0,16.0,50.0,9.0,0,3.0,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True
1216,504.0,Сүхбаатар,1,0,23.0,112.0,9.0,0,4.0,1,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1217,211.32,Улаанхуаран,1,0,23.0,70.44,22.0,0,3.0,0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1218,156.6,14-р хороолол,1,0,16.0,54.0,14.0,1,2.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1219,118.8,Нисэх,1,0,16.0,54.0,11.0,1,2.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1220,147.2,Баянбүрд,1,0,16.0,64.0,8.0,1,2.0,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True
1221,100.0,Дөлгөөн нуур,1,0,12.0,42.0,12.0,0,2.0,0,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1222,596.6999999999999,Хүннү,1,0,23.0,117.0,1.0,0,4.0,1,6.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1223,147.5,Офицер,1,0,16.0,59.0,9.0,0,3.0,0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1224,190.0,Нисэх,1,0,16.0,69.74,13.0,0,3.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1225,100.0,Сонгинохайрхан,1,0,12.0,48.0,11.0,0,2.0,1,14.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1226,165.0,Яармаг,1,0,16.0,57.39,6.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1227,168.0,Модны 2,1,0,12.0,54.0,7.0,0,3.0,1,10.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1228,180.0,19-р хороолол,1,0,6.0,64.0,4.0,0,2.0,1,10.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1229,100.0,Хорооллын Имарт,1,0,6.0,34.0,6.0,0,2.0,1,14.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1230,118.5,21-р хороолол,1,0,9.0,79.0,2.0,1,3.0,0,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1231,170.0,Сүхбаатар,0,0,4.0,45.0,4.0,0,2.0,1,44.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
1232,185.0,Зайсан,1,0,16.0,72.0,1.0,0,3.0,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1233,140.7,Нисэх,1,0,16.0,40.2,13.0,1,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1234,185.0,100 айл,1,0,5.0,74.0,4.0,0,4.0,1,34.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True
1235,118.0,Нисэх,1,0,16.0,49.36,6.0,0,2.0,0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1236,120.0,14-р хороолол,1,0,4.0,50.4,2.0,1,4.0,1,15.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1237,119.2,Өгөөмөр захын зүүн,1,0,12.0,42.6,11.0,1,2.0,1,0.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True
1238,280.5,Баянзүрх,1,0,12.0,85.0,7.0,0,3.0,1,7.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1239,112.0,16-р хороолол,1,0,11.0,44.0,3.0,1,2.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1240,275.0,19-р хороолол,1,0,17.0,56.36,14.0,1,2.0,1,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1241,268.0,Зайсан,1,0,12.0,92.0,11.0,0,6.0,1,8.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1242,420.0,Баянзүрх,1,1,16.0,99.84,15.0,0,3.0,1,6.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1243,135.0,Сонгинохайрхан,1,0,9.0,50.0,3.0,0,4.0,1,34.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1244,108.0,21-р хороолол,1,0,12.0,49.0,1.0,0,3.0,1,14.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1245,190.0,Улаанхуаран,1,0,12.0,66.26,9.0,1,3.0,1,9.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1246,400.0,Мишээл,2,1,16.0,99.0,16.0,0,5.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1247,320.0,Баянзүрх,2,1,5.0,173.0,5.0,0,8.0,1,14.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1248,135.0,Гэмтэл согог судлалын үндэсний төв,1,0,5.0,44.15,4.0,0,3.0,1,15.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1249,155.0,Хан-Уул,1,1,12.0,50.0,8.0,0,2.0,1,7.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1250,190.0,14-р хороолол,2,1,10.0,76.0,8.0,0,3.0,1,8.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1251,384.0,Хан-Уул,1,0,4.0,128.0,2.0,0,8.0,1,8.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1252,194.7,120 мянгат,1,0,16.0,66.0,9.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1253,261.0,Хан-Уул,1,0,16.0,72.0,6.0,0,4.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1254,110.0,Сонгинохайрхан,1,0,4.0,77.0,4.0,0,4.0,1,9.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1255,326.0,Хүнсний 4-р дэлгүүр,0,0,15.0,72.0,6.0,0,4.0,1,6.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True
1256,454.0,Баянзүрх,1,0,16.0,81.0,14.0,0,3.0,1,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1257,270.0,Чингэлтэй,1,0,10.0,99.0,6.0,0,3.0,1,16.0,False,True,False,False,False,False,False,False,True,False,False,True,True,False
1258,132.0,3,1,0,16.0,32.21,11.0,0,1.0,1,4.0,True,False,True,False,False,False,False,False,False,False,False,True,False,True
1259,125.0,Хан-Уул,1,0,5.0,30.0,5.0,0,2.0,1,32.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1260,260.0,Яармаг,1,1,4.0,64.92,16.0,0,3.0,1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1261,224.28,Яармаг,1,1,7.0,56.07,16.0,0,2.0,1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1262,115.0,3,1,1,12.0,48.0,3.0,0,2.0,1,14.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1263,185.0,Дөлгөөн нуур,1,0,16.0,49.6,10.0,0,3.0,1,2.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1264,530.0,River Garden,1,1,15.0,106.0,4.0,0,4.0,1,6.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1265,112.0,16-р хороолол,1,0,10.0,44.0,3.0,1,2.0,1,10.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1266,185.0,Баянгол,1,0,16.0,58.96,2.0,0,3.0,1,4.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True
1267,579.0,Хан-Уул,1,1,16.0,102.47,11.0,0,6.0,1,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1268,95.0,Сансар,1,0,5.0,18.0,4.0,0,2.0,1,34.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False
1269,209.453,Яармаг,1,0,16.0,48.71,14.0,0,2.0,1,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1270,152.012,1-р хороолол,1,0,16.0,54.29,6.0,0,2.0,0,1.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1271,430.0,Хүннү,1,0,25.0,69.93,17.0,1,4.0,1,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1272,195.0,13-р хороолол,1,0,12.0,54.0,9.0,0,3.0,1,5.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
