үнэ,хаяг,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:,Байршил:,Код:,location:
666536000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,2 тагттай,2024,Байхгүй,Вакум,22,Төмөр,114.92 м²,19,Лизинггүй,4,Ашиглалтад ороогүй,,,
160000000.00,"УБ — Баянзүрх, 13-р хороолол",Паркет,1 тагттай,2009,Байхгүй,Вакум,9,Бүргэд,57.0 м²,9,Банкны лизингтэй,2,Ашиглалтад орсон,,,
328358000.00,"УБ — Хан-Уул, Хансвилл хотхон",Паркет,1 тагттай,2015,Байхгүй,Вакум,15,Төмөр,86.41 м²,12,Лизинггүй,4,Ашиглалтад орсон,,,
717000000.00,"УБ — Хан-Уул, King Tower",Паркет,Тагтгүй,2021,Байгаа,Вакум,14,Төмөр,188.0 м²,7,Банкны лизингтэй,4,Ашиглалтад орсон,,,
4500000.00,"УБ — Хан-Уул, 120 мянгат",Паркет,2 тагттай,2013,Байхгүй,Вакум,15,Бүргэд,123.0 м²,6,Банкны лизингтэй,4,Ашиглалтад орсон,,,
305000000.00,"УБ — Баянгол, 3, 4 хороолол",Паркет,1 тагттай,2022,Байхгүй,Вакум,23,Төмөр,55.04 м²,19,Лизинггүй,4,Ашиглалтад орсон,,,
168500000.00,"УБ — Сүхбаатар, 100 айл",Паркет,1 тагттай,2023,Байхгүй,Вакум,15,Бүргэд,52.01 м²,12,Лизинггүй,2,Ашиглалтад орсон,,,
4500000.00,"УБ — Баянзүрх, Халдвартын эмнэлэг",Паркет,Тагтгүй,2021,Байхгүй,Вакум,16,Бүргэд,48.1 м²,15,Лизинггүй,2,Ашиглалтад орсон,,,
2600000.00,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1 тагттай,2017,Байгаа,Вакум,6,Бүргэд,50.0 м²,3,Хувь лизингтэй,2,Ашиглалтад орсон,,,
2600000.00,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 29",Паркет,2 тагттай,2016,Байгаа,Вакум,16,Бүргэд,64.4 м²,8,Лизинггүй,4,Ашиглалтад орсон,,,
170000000.00,"УБ — Хан-Уул, Яармаг",Паркет,Тагтгүй,2017,Байхгүй,Вакум,12,Бүргэд,69.0 м²,1,Лизинггүй,2,Ашиглалтад орсон,,,
215499000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,74.0 м²,5,Лизинггүй,3,Ашиглалтад орсон,,,
4900000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 17",Паркет,Тагтгүй,2023,Байхгүй,Вакум,17,Бүргэд,97.0 м²,5,Банкны лизингтэй,4,Ашиглалтад орсон,,,
200000000.00,"УБ — Сонгинохайрхан, 1-р хороолол",Паркет,2 тагттай,1989,Байхгүй,Вакум,7,Бүргэд,89.0 м²,6,Лизинггүй,6,Ашиглалтад орсон,,,
210000000.00,"УБ — Хан-Уул, Мишээл",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,60.0 м²,2,Банкны лизингтэй,2,Ашиглалтад орсон,,,
10200000.00,"УБ — Хан-Уул, 120 мянгат",Паркет,Тагтгүй,2021,Байгаа,Вакум,20,Бүргэд,300.0 м²,16,Лизинггүй,7,Ашиглалтад орсон,,,
5500000.00,УБ — Сүхбаатар,Паркет,1 тагттай,2024,Байхгүй,Вакум,22,Бүргэд,147.24 м²,7,Хувь лизингтэй,5,Ашиглалтад орсон,,,
149400000.00,"УБ — Баянзүрх, Olympic village",Паркет,1 тагттай,2022,Байхгүй,Вакум,16,Бүргэд,48.2 м²,15,Лизинггүй,2,Ашиглалтад орсон,,,
4500000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2022,Байгаа,Вакум,10,Бүргэд,91.96 м²,5,Лизинггүй,4,Ашиглалтад орсон,,,
4800000.00,"УБ — Хан-Уул, Яармаг",Паркет,2 тагттай,2021,Байгаа,Вакум,10,Бүргэд,158.0 м²,8,Лизинггүй,7,Ашиглалтад орсон,,,
240000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 12",Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,72.5 м²,4,Лизинггүй,4,Ашиглалтад орсон,,,
125000000.00,"УБ — Сонгинохайрхан, 1-р хороолол",Паркет,1 тагттай,2000,Байхгүй,Мод,11,Бүргэд,48.0 м²,11,Лизинггүй,3,Ашиглалтад орсон,,,
190000000.00,"УБ — Баянгол, Баянгол, Хороо 18",Паркет,1 тагттай,2010,Байхгүй,Вакум,5,Бүргэд,72.0 м²,1,Лизинггүй,4,Ашиглалтад орсон,,,
311000000.00,"УБ — Баянгол, Төмөр зам",Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Төмөр,77.4 м²,16,Лизинггүй,2,Ашиглалтад орсон,,,
230000000.00,УБ — Сүхбаатар,Паркет,1 тагттай,2014,Байхгүй,Вакум,10,Төмөр,56.9 м²,4,Банкны лизингтэй,2,Ашиглалтад орсон,,,
160000000.00,"УБ — Баянзүрх, Цайз 16",Паркет,1 тагттай,2018,Байхгүй,Вакум,10,Төмөр,64.7 м²,2,Банкны лизингтэй,4,Ашиглалтад орсон,,,
151904000.00,"УБ — Сүхбаатар, 100 айл",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Төмөр,47.47 м²,14,Лизинггүй,2,Ашиглалтад ороогүй,,,
3000000.00,"УБ — Сүхбаатар, 100 айл",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,65.0 м²,10,Лизинггүй,4,Ашиглалтад орсон,,,
371000000.00,"УБ — Баянгол, Нарны хороолол",Паркет,1 тагттай,2024,Байхгүй,Вакум,23,Төмөр,106.0 м²,10,Лизинггүй,3,Ашиглалтад ороогүй,,,
399000000.00,"УБ — Баянгол, Нарны хороолол",Паркет,1 тагттай,2024,Байхгүй,Вакум,23,Төмөр,114.0 м²,22,Лизинггүй,3,Ашиглалтад ороогүй,,,
477000000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2022,Байхгүй,Вакум,12,Төмөр,136.12 м²,6,Банкны лизингтэй,3,Ашиглалтад орсон,,,
71000000.00,"УБ — Хан-Уул, Нисэх",Паркет,1 тагттай,2025,Байгаа,Вакум,14,Бүргэд,45.75 м²,9,Хувь лизингтэй,2,Ашиглалтад ороогүй,,,
305000000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2014,Байгаа,Вакум,9,Төмөр,132.22 м²,7,Банкны лизингтэй,4,Ашиглалтад орсон,,,
374550000.00,"УБ — Баянзүрх, Сансар",Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,113.0 м²,4,Банкны лизингтэй,4,Ашиглалтад орсон,,,
97000000.00,"УБ — Баянзүрх, Цайз",Паркет,1 тагттай,2025,Байгаа,Вакум,10,Бүргэд,50.0 м²,8,Хувь лизингтэй,2,Ашиглалтад ороогүй,,,
552600000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1 тагттай,2018,Байхгүй,Вакум,16,Бүргэд,110.0 м²,12,Банкны лизингтэй,4,Ашиглалтад орсон,,,
815000000.00,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1 тагттай,2003,Байхгүй,Вакум,5,Бүргэд,160.0 м²,5,Лизинггүй,8,Ашиглалтад орсон,,,
3000000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2014,Байгаа,Вакум,6,Бүргэд,144.0 м²,1,Лизинггүй,6,Ашиглалтад орсон,,,
539000000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2016,Байхгүй,Вакум,15,Бүргэд,154.0 м²,4,Хувь лизингтэй,7,Ашиглалтад орсон,,,
1700000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,2 тагттай,2014,Байгаа,Вакум,5,Бүргэд,211.0 м²,2,Лизинггүй,5,Ашиглалтад орсон,,,
134000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 1",Паркет,1 тагттай,2017,Байхгүй,Вакум,12,Бүргэд,47.55 м²,9,Лизинггүй,3,Ашиглалтад орсон,,,
495000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1 тагттай,2020,Байхгүй,Вакум,14,Төмөр,119.9 м²,13,Банкны лизингтэй,4,Ашиглалтад орсон,,,
320000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 17",Паркет,1 тагттай,2016,Байхгүй,Вакум,9,Бүргэд,100.0 м²,1,Лизинггүй,4,Ашиглалтад орсон,,,
372000000.00,"УБ — Баянгол, Баянгол, Хороо 1",Паркет,1 тагттай,2024,Байхгүй,Вакум,15,Төмөр вакум,97.64 м²,5,Лизинггүй,4,Ашиглалтад орсон,,,
735000000.00,"УБ — Хан-Уул, Зайсан",Паркет,2 тагттай,2015,Байгаа,Вакум,4,Төмөр,129.0 м²,3,Лизинггүй,5,Ашиглалтад орсон,,,
370000000.00,"УБ — Хан-Уул, Удирдлагын Академи",Паркет,Тагтгүй,2015,Байхгүй,Вакум,9,Төмөр,108.0 м²,7,Лизинггүй,3,Ашиглалтад орсон,,,
273470000.00,"УБ — Хан-Уул, King Tower",Паркет,Тагтгүй,2016,Байхгүй,Вакум,12,Бүргэд,66.7 м²,12,Лизинггүй,2,Ашиглалтад орсон,,,
112100000.00,"УБ — Баянзүрх, 16-р хороолол",Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,38.0 м²,7,Лизинггүй,2,Ашиглалтад орсон,,,
3700000.00,"УБ — Хан-Уул, Яармаг",Паркет,Тагтгүй,2022,Байхгүй,Төмөр вакум,15,Бүргэд,48.15 м²,9,Лизинггүй,3,Ашиглалтад орсон,,,
215000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 6",Паркет,1 тагттай,1992,Байхгүй,Вакум,9,Бүргэд,80.0 м²,3,Банкны лизингтэй,4,Ашиглалтад орсон,,,
320000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,Тагтгүй,2022,Байхгүй,Вакум,16,Төмөр,67.0 м²,4,Лизинггүй,2,Ашиглалтад орсон,,,
244970000.00,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Төмөр вакум,72.0 м²,7,Лизинггүй,3,Ашиглалтад орсон,,,
360000000.00,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1 тагттай,2020,Байхгүй,Вакум,13,Төмөр вакум,103.0 м²,4,Лизинггүй,4,Ашиглалтад орсон,,,
475000000.00,"УБ — Хан-Уул, King Tower",Паркет,Тагтгүй,2020,Байгаа,Вакум,14,Бүргэд,112.0 м²,7,Лизинггүй,3,Ашиглалтад орсон,,,
145000000.00,"УБ — Баянзүрх, 16-р хороолол",Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,50.54 м²,8,Лизинггүй,4,Ашиглалтад орсон,,,
256000000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,88.21 м²,10,Лизинггүй,5,Ашиглалтад орсон,,,
3600000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1 тагттай,2017,Байхгүй,Вакум,16,Бүргэд,110.0 м²,7,Лизинггүй,4,Ашиглалтад орсон,,,
2900000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Төмөр вакум,72.0 м²,14,Лизинггүй,3,Ашиглалтад орсон,,,
139000000.00,"УБ — Баянзүрх, Сансар",Паркет,1 тагттай,1989,Байхгүй,Вакум,5,Бүргэд,56.0 м²,5,Лизинггүй,3,Ашиглалтад орсон,,,
98000000.00,"УБ — Баянзүрх, 16-р хороолол",Паркет,1 тагттай,2006,Байхгүй,Вакум,5,Бүргэд,65.0 м²,1,Лизинггүй,3,Ашиглалтад орсон,,,
66000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 2",Паркет,1 тагттай,2015,Байхгүй,Вакум,5,Бүргэд,27.0 м²,5,Лизинггүй,1,Ашиглалтад орсон,,,
8000000.00,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3",Паркет,1 тагттай,2024,Байхгүй,Вакум,17,Бүргэд,67.0 м²,16,Лизинггүй,4,Ашиглалтад ороогүй,,,
380000000.00,"УБ — Хан-Уул, Яармаг",Паркет,2 тагттай,2021,Байхгүй,Вакум,12,Төмөр вакум,108.34 м²,8,Лизинггүй,5,Ашиглалтад орсон,,,
123000000.00,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,57.0 м²,7,Лизинггүй,2,Ашиглалтад ороогүй,,,
95000000.00,"УБ — Хан-Уул, Нисэх",Паркет,1 тагттай,2024,Байгаа,Вакум,10,Бүргэд,38.31 м²,10,Лизинггүй,2,Ашиглалтад орсон,,,
2590000.00,"УБ — Хан-Уул, Нисэх",Паркет,Тагтгүй,2024,Байгаа,Вакум,10,Бүргэд,59.0 м²,1,Хувь лизингтэй,3,Ашиглалтад орсон,,,
350000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 25",Паркет,1 тагттай,2014,Байгаа,Вакум,12,Төмөр,95.88 м²,3,Банкны лизингтэй,4,Ашиглалтад орсон,,,
350000000.00,"УБ — Хан-Уул, Хүннү",Паркет,1 тагттай,2023,Байхгүй,Вакум,25,Вакум,49.95 м²,4,Лизинггүй,2,Ашиглалтад орсон,,,
185000000.00,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1 тагттай,2012,Байхгүй,Вакум,12,Бүргэд,65.0 м²,2,Лизинггүй,4,Ашиглалтад орсон,,,
108000000.00,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1 тагттай,2012,Байхгүй,Вакум,12,Бүргэд,48.76 м²,1,Лизинггүй,3,Ашиглалтад орсон,,,
150000000.00,"УБ — Баянгол, 6-р бичил",Паркет,1 тагттай,2007,Байхгүй,Вакум,5,Бүргэд,44.0 м²,5,Лизинггүй,3,Ашиглалтад орсон,,,
179000000.00,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Паркет,1 тагттай,2014,Байхгүй,Вакум,12,Бүргэд,49.5 м²,8,Лизинггүй,2,Ашиглалтад орсон,,,
179000000.00,"УБ — Баянгол, 3, 4 хороолол",Паркет,1 тагттай,1994,Байхгүй,Вакум,9,Бүргэд,80.0 м²,9,Лизинггүй,4,Ашиглалтад орсон,,,
182000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 22",Паркет,1 тагттай,2022,Байхгүй,Вакум,13,Бүргэд,53.97 м²,7,Лизинггүй,2,Ашиглалтад орсон,,,
